timestamp,region,building_type,day_of_week,hour,month,temperature_c,humidity,wind_kph,square_feet,insulation_rating,occupancy,hvac_runtime_min,computer_hours,cooking_events,ev_charging,solar_kw,battery_soc,energy_kwh,high_peak,comfort_category
2025-03-28 06:00:00,North,Residential,Friday,6,3,23.2,41.79,14.91,3239,8.79,6,16.6,1.2,2,0,0.0,63.1,50.73,0,Excellent
2025-01-15 23:00:00,North,Residential,Wednesday,23,1,30.13,27.04,9.02,1269,2.13,5,108.7,0.0,0,0,0.0,27.1,49.95,0,Fair
2025-03-27 01:00:00,North,SmallBusiness,Thursday,1,3,29.59,67.79,12.15,3094,7.66,10,44.5,6.69,2,0,0.0,33.5,65.66,1,Fair
2025-02-17 13:00:00,North,Residential,Monday,13,2,6.39,43.47,17.48,1220,7.41,0,73.7,3.9,2,0,1.91,40.5,40.27,0,Poor
2025-03-10 03:00:00,East,Residential,Monday,3,3,2.04,75.59,12.67,2272,3.76,6,83.7,0.01,1,0,0.0,65.4,61.67,0,Poor
2025-06-16 16:00:00,South,Residential,Monday,16,6,21.47,45.38,0.38,1795,5.92,5,30.0,1.64,1,0,1.34,100.0,29.8,0,Excellent
2025-03-22 23:00:00,East,Residential,Saturday,23,3,19.35,42.66,14.19,1967,5.72,2,82.3,2.7,6,0,0.0,29.8,49.52,0,Excellent
2025-05-21 01:00:00,South,Residential,Wednesday,1,5,9.91,50.74,16.33,2199,4.8,3,68.7,2.17,1,0,0.0,40.0,49.88,0,Fair
2025-05-05 04:00:00,East,Residential,Monday,4,5,11.31,46.59,9.52,1948,5.35,4,42.4,3.8,3,0,0.0,92.5,47.81,0,Fair
2025-01-01 06:00:00,West,Residential,Wednesday,6,1,10.84,56.89,17.18,1895,8.03,2,57.3,3.54,0,0,0.0,77.4,43.22,0,Fair
2025-05-17 03:00:00,West,Residential,Saturday,3,5,29.68,61.04,17.66,685,6.65,6,72.5,3.68,1,0,0.0,87.4,26.08,0,Fair
2025-03-08 07:00:00,West,SmallBusiness,Saturday,7,3,14.22,63.31,19.83,3578,5.43,11,39.2,4.3,3,0,0.0,42.2,72.01,1,Fair
2025-05-17 00:00:00,West,Residential,Saturday,0,5,6.97,53.71,18.02,2717,4.43,3,86.6,2.59,1,0,0.0,82.7,66.25,1,Poor
2025-04-19 14:00:00,North,SmallBusiness,Saturday,14,4,17.98,32.49,27.27,3938,8.01,12,33.7,8.38,0,0,1.79,100.0,72.95,1,Good
2025-05-15 03:00:00,North,Residential,Thursday,3,5,18.98,80.85,19.0,2134,9.55,6,39.8,2.56,1,0,0.0,76.6,40.23,0,Good
2025-05-17 09:00:00,East,SmallBusiness,Saturday,9,5,10.74,49.46,13.02,4257,6.11,12,90.9,9.67,1,0,1.78,93.3,97.11,1,Fair
2025-02-08 01:00:00,East,Residential,Saturday,1,2,22.22,48.68,16.81,2161,6.34,2,51.7,2.01,1,0,0.0,10.1,39.17,0,Excellent
2025-03-25 19:00:00,West,Residential,Tuesday,19,3,27.1,53.67,12.79,1481,10.0,6,57.1,4.11,1,0,,100.0,41.31,0,Good
2025-03-02 02:00:00,South,Residential,Sunday,2,3,15.16,51.08,10.51,1079,8.01,5,33.5,3.31,0,0,0.0,73.3,26.45,0,Good
2025-05-08 06:00:00,West,SmallBusiness,Thursday,6,5,6.97,28.76,5.75,4533,8.49,10,95.1,4.62,1,0,0.0,66.6,95.79,1,Poor
2025-05-28 18:00:00,East,Residential,Wednesday,18,5,16.81,63.62,11.28,1883,5.47,3,29.6,4.62,3,0,0.0,68.0,38.56,0,Good
2025-06-25 21:00:00,West,Residential,Wednesday,21,6,21.91,42.69,17.37,1797,4.98,4,32.5,1.76,3,0,0.0,50.2,32.32,0,Excellent
2025-05-03 00:00:00,East,Residential,Saturday,0,5,1.74,50.14,7.19,1343,8.82,2,90.7,4.11,0,0,0.0,51.9,35.97,0,Poor
2025-03-18 05:00:00,West,SmallBusiness,Tuesday,5,3,21.85,81.39,14.52,5177,7.32,9,63.5,7.61,2,0,0.0,82.9,102.1,1,Good
2025-01-24 23:00:00,South,Residential,Friday,23,1,14.0,69.17,9.98,2002,6.85,4,62.9,4.63,1,0,0.0,96.2,52.98,0,Fair
2025-02-08 17:00:00,West,Residential,Saturday,17,2,17.85,79.18,12.31,1623,7.25,6,52.6,4.49,2,0,4.13,11.2,29.77,0,Fair
2025-06-06 15:00:00,South,Residential,Friday,15,6,17.18,44.84,11.98,1820,9.6,3,33.8,2.02,2,0,2.16,50.5,33.14,0,Good
2025-06-04 03:00:00,South,Residential,Wednesday,3,6,13.47,65.95,13.48,1781,5.18,3,80.6,3.66,1,0,0.0,71.0,44.18,0,Fair
2025-03-02 23:00:00,East,SmallBusiness,Sunday,23,3,17.11,61.05,25.92,2109,6.79,13,50.7,9.33,3,0,0.0,70.3,53.03,0,Good
2025-05-17 11:00:00,South,SmallBusiness,Saturday,11,5,14.93,54.18,9.22,6076,5.27,3,19.0,11.09,1,0,3.49,54.3,102.21,1,Good
2025-02-13 22:00:00,North,Residential,Thursday,22,2,14.64,,12.13,1586,7.0,4,103.9,1.47,3,0,0.0,80.5,43.77,0,Good
2025-03-21 04:00:00,North,Residential,Friday,4,3,10.96,71.27,11.07,1139,7.94,4,47.1,3.53,1,0,0.0,17.4,31.76,0,Poor
2025-03-02 17:00:00,North,SmallBusiness,Sunday,17,3,22.29,47.29,3.35,4010,7.07,8,7.6,5.81,1,1,2.48,28.0,73.42,1,Excellent
2025-02-28 07:00:00,East,Residential,Friday,7,2,27.39,57.04,17.51,1314,9.62,3,37.4,6.3,0,1,0.0,43.2,40.44,0,Good
2025-05-23 07:00:00,North,SmallBusiness,Friday,7,5,12.01,68.7,7.36,3973,5.57,9,85.6,7.44,0,0,0.0,52.3,81.03,1,Fair
2025-01-19 10:00:00,East,Residential,Sunday,10,1,16.07,40.35,20.59,1553,7.48,1,97.6,4.88,1,0,1.95,74.3,36.92,0,Good
2025-06-02 02:00:00,East,Residential,Monday,2,6,10.74,38.67,7.65,1454,8.8,1,68.0,4.27,1,0,0.0,68.4,44.76,0,Fair
2025-02-19 02:00:00,North,Residential,Wednesday,2,2,20.6,92.74,14.66,1300,5.82,3,53.2,0.0,0,0,0.0,49.4,21.41,0,Fair
2025-02-22 09:00:00,South,Residential,Saturday,9,2,19.29,42.1,22.75,1951,5.66,6,33.8,3.63,0,1,1.81,83.7,46.67,0,Excellent
2025-06-01 10:00:00,West,SmallBusiness,Sunday,10,6,14.87,79.25,15.08,4882,6.23,8,82.3,8.12,1,0,1.76,52.3,91.56,1,Fair
2025-03-18 17:00:00,East,Residential,Tuesday,17,3,17.34,54.2,8.82,1744,3.9,4,35.7,2.67,1,0,2.51,86.1,34.14,0,Good
2025-04-07 05:00:00,North,SmallBusiness,Monday,5,4,25.42,48.61,6.99,5332,8.54,13,57.8,5.27,2,0,0.0,31.2,99.31,1,Excellent
2025-02-07 22:00:00,East,Residential,Friday,22,2,4.64,50.1,,1487,6.79,5,125.9,3.93,0,0,0.0,30.5,51.29,0,Poor
2025-06-17 01:00:00,South,SmallBusiness,Tuesday,1,6,9.17,,10.1,4502,3.46,7,89.7,7.16,1,1,0.0,42.2,92.84,1,Fair
2025-04-01 09:00:00,South,Residential,Tuesday,9,4,23.15,75.07,3.82,1522,5.73,2,42.5,3.97,0,0,1.82,24.8,34.24,0,Good
2025-04-01 12:00:00,North,SmallBusiness,Tuesday,12,4,18.94,66.34,12.15,5827,8.86,13,31.8,7.4,2,0,1.05,,104.72,1,Good
2025-01-06 03:00:00,East,Residential,Monday,3,1,16.44,51.83,9.77,1473,5.91,4,43.4,1.11,2,0,0.0,77.9,39.45,0,Good
2025-05-12 14:00:00,West,SmallBusiness,Monday,14,5,26.54,27.01,12.92,2604,9.32,8,8.7,6.14,2,0,2.4,50.8,52.43,0,Good
2025-02-02 17:00:00,West,Residential,Sunday,17,2,23.14,55.31,5.41,1953,6.01,4,43.5,6.01,3,0,2.4,72.5,32.02,0,Excellent
2025-04-11 16:00:00,East,Residential,Friday,16,4,32.22,56.99,9.16,2284,3.89,3,66.4,2.38,0,1,1.85,81.8,56.55,0,Fair
2025-02-03 04:00:00,East,SmallBusiness,Monday,4,2,24.66,73.88,15.44,5670,2.69,12,13.7,8.05,0,0,0.0,64.4,111.65,1,Good
2025-06-23 20:00:00,East,Residential,Monday,20,6,23.71,32.95,14.06,1596,10.0,0,42.2,5.08,4,1,0.0,64.2,36.0,0,Good
2025-06-23 02:00:00,North,Residential,Monday,2,6,19.07,47.6,1.28,2263,5.02,4,39.5,4.01,1,0,0.0,71.9,46.05,0,Excellent
2025-03-22 16:00:00,South,Residential,Saturday,16,3,16.85,47.12,16.93,1533,5.44,1,23.7,5.61,1,1,2.45,46.1,37.48,0,Good
2025-03-31 20:00:00,West,Residential,Monday,20,3,17.97,54.16,5.81,2254,6.3,1,34.0,0.42,1,0,0.0,51.0,33.02,0,Excellent
2025-06-08 15:00:00,North,Residential,Sunday,15,6,21.28,56.37,2.89,2581,6.95,5,14.8,5.7,0,0,2.25,41.2,37.82,0,Excellent
2025-02-24 05:00:00,East,Residential,Monday,5,2,7.85,61.58,10.74,1877,4.72,2,66.3,0.86,4,0,0.0,77.0,51.96,0,Poor
2025-06-23 11:00:00,East,Residential,Monday,11,6,21.61,26.58,26.58,2227,8.8,8,39.0,0.95,0,0,0.02,0.0,34.91,0,Good
2025-05-11 20:00:00,South,Residential,Sunday,20,5,17.05,57.59,10.06,2067,7.05,5,30.6,3.65,3,0,0.0,41.3,45.24,0,Good
2025-05-15 20:00:00,East,Residential,Thursday,20,5,21.86,58.68,12.65,1807,8.71,3,3.5,6.67,2,0,0.0,63.9,34.69,0,Excellent
2025-04-09 00:00:00,North,SmallBusiness,Wednesday,0,4,13.88,56.13,16.17,2467,2.93,11,70.2,4.62,2,0,0.0,47.1,69.22,1,Fair
2025-03-22 12:00:00,North,Residential,Saturday,12,3,12.72,52.34,6.84,1590,7.38,4,38.7,5.48,2,0,0.5,100.0,38.29,0,Fair
2025-04-24 09:00:00,South,Residential,Thursday,9,4,20.35,10.0,13.9,1006,7.22,2,52.4,5.43,0,0,,84.2,18.66,0,Fair
2025-01-16 04:00:00,North,Residential,Thursday,4,1,20.82,,7.09,2423,6.45,5,37.0,3.17,2,0,0.0,39.7,49.05,0,Excellent
2025-04-10 14:00:00,West,Residential,Thursday,14,4,13.67,40.4,15.37,2923,5.56,2,67.4,1.52,0,1,2.76,94.9,52.88,0,Fair
2025-02-09 10:00:00,North,Residential,Sunday,10,2,28.05,64.21,14.43,954,3.82,2,42.8,4.96,1,0,2.4,66.9,30.07,0,Good
2025-02-27 09:00:00,North,Residential,Thursday,9,2,28.0,73.75,13.89,2423,4.04,2,73.9,7.59,0,0,1.46,79.8,56.87,0,Fair
2025-03-01 23:00:00,North,Residential,Saturday,23,3,5.34,29.86,13.05,1773,8.84,2,124.0,5.0,0,0,0.0,42.8,48.79,0,Poor
2025-05-13 12:00:00,West,Residential,Tuesday,12,5,12.78,63.75,24.09,1416,7.18,3,67.9,0.75,2,0,1.46,81.3,35.78,0,Fair
2025-01-15 04:00:00,East,Residential,Wednesday,4,1,17.93,36.47,13.43,1886,6.14,3,6.8,5.28,0,0,0.0,85.2,39.72,0,Good
2025-05-05 13:00:00,North,SmallBusiness,Monday,13,5,21.97,54.36,15.19,5614,6.03,14,54.5,7.43,4,0,1.84,95.4,99.89,1,Excellent
2025-01-16 22:00:00,South,Residential,Thursday,22,1,34.06,53.11,14.22,1941,8.34,2,53.0,5.58,1,1,0.0,11.9,48.85,0,Fair
2025-03-06 20:00:00,West,Residential,Thursday,20,3,19.13,66.35,5.99,1624,8.26,3,0.0,0.1,3,1,0.0,40.1,27.65,0,Good
2025-01-13 11:00:00,South,Residential,Monday,11,1,16.07,64.12,7.39,1594,5.03,2,44.8,3.33,1,0,4.32,83.9,35.8,0,Good
2025-01-06 18:00:00,North,Residential,Monday,18,1,7.9,58.93,5.5,2506,3.91,5,95.9,3.15,1,0,0.0,32.3,56.8,0,Poor
2025-01-15 22:00:00,South,SmallBusiness,Wednesday,22,1,4.32,30.35,7.3,4795,7.17,6,99.3,8.54,2,0,0.0,48.1,98.37,1,Poor
2025-03-05 10:00:00,North,SmallBusiness,Wednesday,10,3,16.93,17.28,8.96,5221,8.72,13,40.5,7.16,0,0,0.3,23.8,91.01,1,Fair
2025-05-25 00:00:00,West,Residential,Sunday,0,5,35.46,68.68,10.79,612,7.74,1,106.1,1.94,2,0,0.0,97.1,28.02,0,Poor
2025-03-09 19:00:00,South,Residential,Sunday,19,3,16.31,66.2,10.72,1879,9.49,1,33.1,2.72,2,0,0.0,51.2,37.5,0,Good
2025-02-24 07:00:00,South,Residential,Monday,7,2,11.32,40.04,15.46,1503,6.19,4,101.1,6.86,0,0,0.0,58.2,42.93,0,Fair
2025-02-17 06:00:00,North,SmallBusiness,Monday,6,2,21.12,60.21,20.1,1744,7.01,9,26.9,4.03,0,0,0.0,44.9,26.21,0,Excellent
2025-04-02 02:00:00,North,SmallBusiness,Wednesday,2,4,2.46,51.86,18.86,4193,6.4,17,76.3,5.15,1,0,0.0,34.3,92.5,1,Poor
2025-05-13 02:00:00,East,Residential,Tuesday,2,5,19.63,71.3,13.67,2167,7.87,3,3.1,0.98,0,0,0.0,84.3,36.81,0,Good
2025-06-09 19:00:00,North,Residential,Monday,19,6,26.1,56.25,7.02,2510,5.22,4,34.0,4.04,1,1,,19.0,54.49,0,Good
2025-03-31 15:00:00,North,Residential,Monday,15,3,10.42,68.51,18.3,3558,6.85,4,73.0,2.49,3,0,0.0,78.7,66.6,1,Poor
2025-02-21 13:00:00,East,Residential,Friday,13,2,28.45,45.8,8.7,1458,9.47,3,44.4,4.78,0,0,3.12,,32.74,0,Good
2025-06-05 15:00:00,North,Residential,Thursday,15,6,24.78,59.28,14.61,1395,5.19,6,5.5,2.92,0,0,1.79,25.6,30.56,0,Excellent
2025-04-29 02:00:00,North,Residential,Tuesday,2,4,29.52,48.81,13.69,1803,2.88,3,56.3,3.8,0,0,0.0,62.6,40.86,0,Good
2025-06-27 12:00:00,East,Residential,Friday,12,6,8.49,45.72,5.63,1852,7.45,1,69.3,4.87,0,0,4.79,69.0,44.87,0,Fair
2025-02-11 14:00:00,West,Residential,Tuesday,14,2,16.05,20.05,8.84,2840,10.0,0,51.4,6.23,2,0,1.4,100.0,44.64,0,Fair
2025-04-17 23:00:00,West,Residential,Thursday,23,4,25.88,68.85,15.08,2113,5.28,6,55.7,4.01,1,0,0.0,100.0,41.36,0,Good
2025-02-24 11:00:00,North,Residential,Monday,11,2,5.52,81.25,11.08,1233,8.8,5,76.5,6.92,1,1,2.66,70.0,41.59,0,Poor
2025-01-28 08:00:00,North,Residential,Tuesday,8,1,24.58,34.18,29.47,1200,6.53,3,40.2,7.51,2,0,1.97,45.7,31.54,0,Good
2025-04-21 20:00:00,East,Residential,Monday,20,4,17.06,65.4,9.33,2209,4.73,1,77.3,7.65,2,1,0.0,57.3,52.7,0,Good
2025-04-03 03:00:00,East,SmallBusiness,Thursday,3,4,26.02,64.78,5.95,1555,7.74,9,28.2,6.88,5,1,0.0,54.1,40.78,0,Good
2025-03-21 13:00:00,West,SmallBusiness,Friday,13,3,19.74,47.28,12.44,3210,3.94,14,58.6,8.02,1,0,1.54,69.1,65.34,1,Excellent
2025-06-05 10:00:00,South,Residential,Thursday,10,6,30.79,43.94,10.07,2109,9.24,1,58.1,3.81,2,0,5.01,30.2,49.41,0,Fair
2025-03-27 06:00:00,North,Residential,Thursday,6,3,7.66,72.71,1.71,1173,6.7,3,59.4,2.5,2,0,0.0,100.0,37.84,0,Poor
2025-05-12 18:00:00,South,Residential,Monday,18,5,21.63,71.13,17.01,1094,3.43,1,64.1,3.61,3,1,0.0,,33.36,0,Excellent
2025-02-17 12:00:00,South,Residential,Monday,12,2,5.41,61.77,17.95,2007,9.84,2,63.1,2.7,0,0,2.65,79.4,34.33,0,Poor
2025-01-12 02:00:00,East,SmallBusiness,Sunday,2,1,20.36,47.2,17.12,2809,8.04,14,51.5,7.24,0,0,0.0,35.2,56.92,0,Excellent
2025-03-18 21:00:00,North,SmallBusiness,Tuesday,21,3,20.62,71.34,13.92,3940,7.07,5,17.2,2.35,2,0,0.0,35.1,72.26,1,Good
2025-03-13 04:00:00,North,Residential,Thursday,4,3,15.72,42.45,11.19,2004,8.1,2,26.6,3.31,2,1,0.0,50.0,44.21,0,Good
2025-06-01 06:00:00,East,SmallBusiness,Sunday,6,6,13.23,76.31,13.04,2633,2.07,11,75.9,4.39,0,0,0.0,36.6,63.64,0,Fair
2025-05-14 19:00:00,South,SmallBusiness,Wednesday,19,5,16.4,79.48,11.27,4717,5.38,12,6.4,5.28,2,0,0.0,41.7,92.82,1,Fair
2025-04-06 13:00:00,East,SmallBusiness,Sunday,13,4,19.28,72.72,8.2,5335,10.0,7,14.6,8.67,1,0,3.38,72.0,86.99,1,Good
2025-06-05 12:00:00,West,Residential,Thursday,12,6,21.77,60.14,21.24,1772,6.73,3,64.2,2.35,3,0,1.75,55.5,31.32,0,Excellent
2025-06-09 13:00:00,North,Residential,Monday,13,6,34.96,16.79,19.59,675,5.35,3,113.2,3.14,1,0,3.02,87.1,24.36,0,Poor
2025-03-04 22:00:00,West,Residential,Tuesday,22,3,24.99,52.23,15.96,2174,6.8,2,63.3,0.63,1,0,0.0,68.4,42.12,0,Excellent
2025-01-20 19:00:00,East,Residential,Monday,19,1,12.3,81.47,9.44,2312,4.52,1,36.2,5.62,6,0,0.0,46.9,62.25,0,Poor
2025-02-10 16:00:00,North,Residential,Monday,16,2,22.14,,15.51,1482,9.34,5,45.5,0.6,0,0,3.13,38.8,24.86,0,Excellent
2025-02-20 07:00:00,West,Residential,Thursday,7,2,24.55,61.53,10.57,2561,5.7,5,7.5,2.08,1,0,0.0,97.2,36.97,0,Excellent
2025-03-23 16:00:00,West,Residential,Sunday,16,3,12.75,44.79,10.33,2535,3.66,3,53.3,6.18,1,0,1.08,60.5,49.67,0,Fair
2025-01-24 05:00:00,South,SmallBusiness,Friday,5,1,22.62,70.37,11.9,4019,6.81,7,21.9,8.25,1,1,0.0,0.0,73.11,1,Excellent
2025-02-06 18:00:00,North,Residential,Thursday,18,2,5.61,31.41,14.65,1764,8.3,3,103.9,5.32,1,0,0.0,,50.69,0,Poor
2025-04-02 10:00:00,West,Residential,Wednesday,10,4,12.96,52.44,9.6,2397,7.75,4,55.7,5.95,1,1,0.61,46.6,61.02,0,Fair
2025-04-22 03:00:00,West,SmallBusiness,Tuesday,3,4,7.11,81.1,11.17,2807,3.98,7,26.0,4.27,1,0,0.0,77.4,53.83,0,Poor
2025-03-09 02:00:00,South,Residential,Sunday,2,3,16.31,42.93,19.9,1845,4.79,1,59.5,3.36,0,0,0.0,62.4,37.17,0,Good
2025-05-26 08:00:00,West,Residential,Monday,8,5,15.21,64.14,1.96,1293,2.67,2,44.7,0.0,1,0,1.56,34.7,33.24,0,Fair
2025-04-13 06:00:00,West,SmallBusiness,Sunday,6,4,15.32,28.64,18.1,4132,7.78,4,43.0,4.51,1,1,0.0,78.8,81.53,1,Fair
2025-03-23 02:00:00,West,SmallBusiness,Sunday,2,3,24.52,45.22,11.21,3458,7.35,7,64.6,3.81,4,0,0.0,12.3,73.89,1,Excellent
2025-04-28 00:00:00,South,Residential,Monday,0,4,19.22,57.69,9.24,1317,7.52,2,43.6,1.87,2,0,0.0,61.0,29.59,0,Excellent
2025-06-09 09:00:00,West,SmallBusiness,Monday,9,6,25.9,60.3,10.18,4428,5.72,13,13.1,7.26,3,0,0.86,41.1,92.13,1,Good
2025-05-28 08:00:00,West,Residential,Wednesday,8,5,32.01,86.01,12.07,3132,3.08,1,48.8,0.53,2,0,1.52,100.0,59.67,0,Poor
2025-06-08 10:00:00,North,SmallBusiness,Sunday,10,6,36.26,47.44,17.57,5158,5.06,17,60.8,10.23,1,0,1.76,100.0,108.8,1,Fair
2025-06-24 01:00:00,North,SmallBusiness,Tuesday,1,6,18.38,63.92,13.05,2551,8.5,15,41.0,3.47,0,0,0.0,82.0,48.39,0,Good
2025-03-24 02:00:00,South,Residential,Monday,2,3,22.28,63.5,9.05,2517,7.17,6,19.1,3.62,1,0,0.0,51.9,48.78,0,Excellent
2025-06-09 06:00:00,East,Residential,Monday,6,6,18.26,46.17,16.15,1439,3.39,4,45.5,0.0,1,0,0.0,64.8,34.6,0,Excellent
2025-04-28 11:00:00,North,Residential,Monday,11,4,26.61,69.34,11.42,1038,6.01,3,51.6,4.8,2,0,1.44,53.9,29.51,0,Good
2025-02-07 14:00:00,South,Residential,Friday,14,2,24.06,,15.16,1251,,4,46.8,1.93,1,0,0.68,51.7,28.42,0,Good
2025-01-16 04:00:00,West,SmallBusiness,Thursday,4,1,11.72,50.9,13.63,6992,6.32,15,66.1,8.52,1,0,0.0,38.6,135.01,1,Fair
2025-06-27 10:00:00,West,Residential,Friday,10,6,15.39,57.92,5.63,1158,3.95,3,54.0,4.34,2,0,1.82,100.0,24.42,0,Good
2025-05-10 23:00:00,South,SmallBusiness,Saturday,23,5,30.09,40.61,15.43,5506,5.62,8,61.8,4.96,0,0,0.0,71.8,109.12,1,Fair
2025-04-17 14:00:00,West,SmallBusiness,Thursday,14,4,14.11,41.72,2.13,2939,5.18,12,82.8,8.49,1,0,4.08,53.4,65.05,1,Fair
2025-03-19 15:00:00,West,SmallBusiness,Wednesday,15,3,17.11,54.68,11.4,622,6.56,8,12.8,7.2,0,0,1.75,79.7,20.89,0,Good
2025-01-05 19:00:00,East,SmallBusiness,Sunday,19,1,22.4,66.21,5.94,3031,7.01,9,24.6,7.21,4,0,0.0,50.9,52.82,0,Excellent
2025-04-10 08:00:00,West,Residential,Thursday,8,4,17.18,50.0,0.16,2465,5.32,2,51.9,4.89,2,0,2.33,74.8,52.36,0,Excellent
2025-06-13 23:00:00,North,Residential,Friday,23,6,31.77,45.75,13.48,1663,7.66,1,54.5,2.6,0,1,0.0,31.5,38.83,0,Fair
2025-04-14 18:00:00,West,Residential,Monday,18,4,26.76,51.54,17.0,954,9.44,3,27.6,2.86,2,0,0.0,83.4,20.5,0,Good
2025-02-09 06:00:00,South,Residential,Sunday,6,2,10.43,67.43,11.81,2221,10.0,1,22.5,0.56,2,0,0.0,58.4,45.8,0,Poor
2025-03-13 20:00:00,East,Residential,Thursday,20,3,13.32,34.72,19.71,1186,4.82,3,75.4,4.95,4,0,0.0,78.5,36.89,0,Fair
2025-04-08 06:00:00,West,Residential,Tuesday,6,4,23.2,67.92,12.0,1578,6.63,2,48.9,3.19,0,0,0.0,46.2,35.76,0,Excellent
2025-04-26 07:00:00,South,Residential,Saturday,7,4,18.08,62.68,13.06,2770,3.24,3,21.0,4.25,1,0,0.0,24.7,51.68,0,Good
2025-02-17 09:00:00,North,SmallBusiness,Monday,9,2,1.98,34.65,6.95,3128,5.64,9,122.1,6.73,4,0,1.59,45.1,83.43,1,Poor
2025-04-16 07:00:00,West,SmallBusiness,Wednesday,7,4,10.73,51.47,15.49,6037,8.8,12,66.4,2.39,4,0,0.0,67.6,119.99,1,Fair
2025-06-21 13:00:00,East,Residential,Saturday,13,6,21.37,64.54,15.22,2536,2.42,2,24.0,2.91,0,0,3.5,43.6,44.94,0,Excellent
2025-05-23 12:00:00,West,Residential,Friday,12,5,26.12,26.34,9.49,2515,5.75,4,16.0,0.0,0,0,2.07,59.3,38.43,0,Good
2025-06-12 18:00:00,South,Residential,Thursday,18,6,26.74,39.47,4.31,2194,6.44,2,28.5,2.46,1,0,0.0,49.5,34.76,0,Good
2025-06-01 13:00:00,East,Residential,Sunday,13,6,35.2,32.16,3.04,1637,3.69,3,63.2,6.83,0,0,2.87,80.6,39.15,0,Poor
2025-05-04 01:00:00,West,SmallBusiness,Sunday,1,5,13.47,46.33,18.05,1601,7.18,9,56.8,3.8,2,0,0.0,31.8,42.63,0,Good
2025-04-09 15:00:00,North,Residential,Wednesday,15,4,13.35,70.57,5.0,1827,6.96,3,61.4,8.12,2,1,2.57,65.3,38.32,0,Fair
2025-06-25 21:00:00,East,Residential,Wednesday,21,6,19.3,66.97,21.14,1030,5.4,5,48.0,0.99,2,0,0.0,61.9,31.57,0,Good
2025-01-12 12:00:00,North,Residential,Sunday,12,1,3.59,47.42,7.3,1514,7.67,5,93.9,0.87,2,0,2.05,47.1,39.93,0,Poor
2025-03-25 07:00:00,South,Residential,Tuesday,7,3,17.98,70.43,10.21,2159,5.01,4,36.3,0.61,1,0,0.0,84.4,45.16,0,Good
2025-02-21 03:00:00,West,Residential,Friday,3,2,15.94,64.95,28.99,1422,7.32,2,59.1,4.19,2,1,0.0,49.1,41.14,0,Good
2025-06-06 08:00:00,North,Residential,Friday,8,6,25.83,74.13,9.17,2727,6.51,3,24.5,2.52,2,0,1.63,52.4,42.15,0,Good
2025-06-05 15:00:00,South,Residential,Thursday,15,6,27.19,53.67,6.21,1948,6.92,3,48.3,5.9,0,0,2.76,82.2,37.09,0,Good
2025-01-29 23:00:00,West,SmallBusiness,Wednesday,23,1,19.86,63.09,9.97,2923,6.06,12,32.9,8.4,0,0,0.0,72.4,55.91,0,Excellent
2025-02-24 13:00:00,South,SmallBusiness,Monday,13,2,17.52,95.0,2.9,4405,4.07,16,55.5,5.45,0,0,1.81,72.1,90.62,1,Fair
2025-06-23 00:00:00,North,Residential,Monday,0,6,22.41,50.36,10.31,2179,3.98,2,21.2,4.07,1,0,0.0,81.5,38.63,0,Excellent
2025-05-15 18:00:00,South,SmallBusiness,Thursday,18,5,12.66,54.03,12.43,7246,5.11,10,36.7,3.11,2,0,0.0,61.6,134.18,1,Fair
2025-06-21 10:00:00,East,Residential,Saturday,10,6,18.84,52.62,17.96,2054,5.52,6,39.3,2.53,3,0,0.44,88.3,48.03,0,Excellent
2025-04-07 07:00:00,West,SmallBusiness,Monday,7,4,18.63,53.64,15.06,5485,6.99,11,35.6,6.92,1,0,,28.1,97.53,1,Excellent
2025-04-29 09:00:00,South,Residential,Tuesday,9,4,17.9,63.37,12.87,2570,6.44,5,46.4,6.38,0,0,3.33,73.0,50.15,0,Good
2025-06-25 08:00:00,North,Residential,Wednesday,8,6,18.13,,24.9,600,5.68,4,29.0,2.08,1,0,1.42,51.7,15.64,0,Good
2025-05-29 07:00:00,West,Residential,Thursday,7,5,14.03,34.53,15.6,1397,2.9,10,35.1,3.76,1,0,0.0,57.6,30.24,0,Fair
2025-05-22 14:00:00,East,Residential,Thursday,14,5,10.8,,20.61,732,5.25,4,42.5,3.71,0,0,1.45,100.0,27.5,0,Fair
2025-01-23 13:00:00,West,Residential,Thursday,13,1,15.36,47.11,17.35,1296,4.41,2,23.1,10.02,1,0,2.27,51.6,31.09,0,Good
2025-04-23 06:00:00,East,Residential,Wednesday,6,4,23.25,,20.38,1736,9.64,2,63.4,3.2,1,0,0.0,62.0,34.76,0,Good
2025-02-15 08:00:00,West,Residential,Saturday,8,2,3.6,72.18,18.89,2154,6.63,4,74.9,2.97,0,1,2.62,28.3,60.54,0,Poor
2025-05-21 03:00:00,South,Residential,Wednesday,3,5,15.02,47.02,17.01,3148,9.32,6,61.4,1.09,3,0,0.0,97.5,59.91,0,Good
2025-01-02 00:00:00,South,SmallBusiness,Thursday,0,1,33.55,60.75,15.66,3706,6.64,13,102.5,5.74,0,0,0.0,55.6,88.86,1,Fair
2025-03-07 12:00:00,North,SmallBusiness,Friday,12,3,16.46,10.0,20.91,2338,9.86,9,16.4,8.14,0,0,1.03,54.0,46.78,0,Fair
2025-05-04 06:00:00,East,SmallBusiness,Sunday,6,5,20.21,62.48,8.48,5435,7.07,19,32.5,5.51,1,0,0.0,85.8,97.97,1,Excellent
